Unnamed: 0,Label
3609.0,Stable
3610.0,Stable
3611.0,Stable
3612.0,Stable
3613.0,Stable
3614.0,Stable
3615.0,Stable
3616.0,Stable
3617.0,Stable
3618.0,Stable
3619.0,Stable
3620.0,Stable
3621.0,Stable
3622.0,Stable
3623.0,Stable
3624.0,Stable
3625.0,Stable
3626.0,Stable
3627.0,Stable
3628.0,Stable
3629.0,Stable
3630.0,Stable
3631.0,Stable
3632.0,Stable
3633.0,Stable
3634.0,Stable
3635.0,Stable
3636.0,Stable
3637.0,Stable
3638.0,Stable
3639.0,Stable
3640.0,Stable
3641.0,Stable
3642.0,Stable
3643.0,Stable
3644.0,Stable
3645.0,Stable
3646.0,Stable
3647.0,Stable
3648.0,Stable
3649.0,Stable
3650.0,Stable
3651.0,Stable
3652.0,Stable
3653.0,Stable
3654.0,Stable
3655.0,Stable
3656.0,Stable
3657.0,Stable
3658.0,Stable
3659.0,Stable
3660.0,Stable
3661.0,Stable
3662.0,Stable
3663.0,Stable
3664.0,Stable
3665.0,Stable
3666.0,Stable
3667.0,Stable
3668.0,Stable
3669.0,Stable
3670.0,Stable
3671.0,Stable
3672.0,Stable
3673.0,Stable
3674.0,Stable
3675.0,Stable
3676.0,Stable
3677.0,Stable
3678.0,Stable
3679.0,Stable
3680.0,Stable
3681.0,Stable
3682.0,Stable
3683.0,Stable
3684.0,Stable
3685.0,Stable
3686.0,Stable
3687.0,Stable
3688.0,Stable
3689.0,Stable
3690.0,Stable
3691.0,Stable
3692.0,Stable
3693.0,Stable
3694.0,Stable
3695.0,Stable
3696.0,Stable
3697.0,Stable
3698.0,Stable
3699.0,Stable
3700.0,Stable
3701.0,Stable
3702.0,Stable
3703.0,Stable
3704.0,Stable
3705.0,Stable
3706.0,Stable
3707.0,Stable
3708.0,Stable
3709.0,Stable
3710.0,Stable
3711.0,Stable
3712.0,Stable
3713.0,Stable
3714.0,Stable
3715.0,Stable
3716.0,Stable
3717.0,Stable
3718.0,Stable
3719.0,Stable
3720.0,Stable
3721.0,Stable
3722.0,Stable
3723.0,Stable
3724.0,Stable
3725.0,Stable
3726.0,Stable
3727.0,Stable
3728.0,Stable
3729.0,Stable
3730.0,Stable
3731.0,Stable
3732.0,Stable
3733.0,Stable
3734.0,Stable
3735.0,Stable
3736.0,Stable
3737.0,Stable
3738.0,Stable
3739.0,Stable
3740.0,Stable
3741.0,Stable
3742.0,Stable
3743.0,Stable
3744.0,Stable
3745.0,Stable
3746.0,Stable
3747.0,Stable
3748.0,Stable
3749.0,Stable
3750.0,Stable
3751.0,Stable
3752.0,Stable
3753.0,Stable
3754.0,Stable
3755.0,Stable
3756.0,Stable
3757.0,Stable
3758.0,Stable
3759.0,Stable
3760.0,Stable
3761.0,Stable
3762.0,Stable
3763.0,Stable
3764.0,Stable
3765.0,Stable
3766.0,Stable
3767.0,Stable
3768.0,Stable
3769.0,Stable
3770.0,Stable
3771.0,Stable
3772.0,Stable
3773.0,Stable
3774.0,Stable
3775.0,Stable
3776.0,Stable
3777.0,Stable
3778.0,Stable
3779.0,Stable
3780.0,Stable
3781.0,Stable
3782.0,Stable
3783.0,Stable
3784.0,Stable
3785.0,Stable
3786.0,Stable
3787.0,Stable
3788.0,Stable
3789.0,Stable
3790.0,Stable
3791.0,Stable
3792.0,Stable
3793.0,Stable
3794.0,Stable
3795.0,Stable
3796.0,Stable
3797.0,Stable
3798.0,Stable
3799.0,Stable
3800.0,Stable
3801.0,Stable
3802.0,Stable
3803.0,Stable
3804.0,Stable
3805.0,Stable
3806.0,Stable
3807.0,Stable
3808.0,Stable
3809.0,Stable
3810.0,Stable
3811.0,Stable
3812.0,Stable
3813.0,Stable
3814.0,Stable
3815.0,Stable
3816.0,Stable
3817.0,Stable
3818.0,Stable
3819.0,Stable
3820.0,Stable
3821.0,Stable
3822.0,Stable
3823.0,Stable
3824.0,Stable
3825.0,Stable
3826.0,Stable
3827.0,Stable
3828.0,Stable
3829.0,Stable
3830.0,Stable
3831.0,Stable
3832.0,Stable
3833.0,Stable
3834.0,Stable
3835.0,Stable
3836.0,Stable
3837.0,Stable
3838.0,Stable
3839.0,Stable
3840.0,Stable
3841.0,Stable
3842.0,Stable
3843.0,Stable
3844.0,Stable
3845.0,Stable
3846.0,Stable
3847.0,Stable
3848.0,Stable
3849.0,Stable
3850.0,Stable
3851.0,Stable
3852.0,Stable
3853.0,Stable
3854.0,Stable
3855.0,Stable
3856.0,Stable
3857.0,Stable
3858.0,Stable
3859.0,Stable
3860.0,Stable
3861.0,Stable
3862.0,Stable
3863.0,Stable
3864.0,Stable
3865.0,Stable
3866.0,Stable
3867.0,Stable
3868.0,Stable
3869.0,Stable
3870.0,Stable
3871.0,Stable
3872.0,Stable
3873.0,Stable
3874.0,Stable
3875.0,Stable
3876.0,Stable
3877.0,Stable
3878.0,Stable
3879.0,Stable
3880.0,Stable
3881.0,Stable
3882.0,Stable
3883.0,Stable
3884.0,Stable
3885.0,Stable
3886.0,Stable
3887.0,Stable
3888.0,Stable
3889.0,Stable
3890.0,Stable
3891.0,Stable
3892.0,Stable
3893.0,Stable
3894.0,Stable
3895.0,Stable
3896.0,Stable
3897.0,Stable
3898.0,Stable
3899.0,Stable
3900.0,Stable
3901.0,Stable
3902.0,Stable
3903.0,Stable
3904.0,Stable
3905.0,Stable
3906.0,Stable
3907.0,Stable
3908.0,Stable
3909.0,Stable
3910.0,Stable
3911.0,Stable
3912.0,Stable
3913.0,Stable
3914.0,Stable
3915.0,Stable
3916.0,Stable
3917.0,Stable
3918.0,Stable
3919.0,Stable
3920.0,Stable
3921.0,Stable
3922.0,Stable
3923.0,Stable
3924.0,Stable
3925.0,Stable
3926.0,Stable
3927.0,Stable
3928.0,Stable
3929.0,Stable
3930.0,Stable
3931.0,Stable
3932.0,Stable
3933.0,Stable
3934.0,Stable
3935.0,Stable
3936.0,Stable
3937.0,Stable
3938.0,Stable
3939.0,Stable
3940.0,Stable
3941.0,Stable
3942.0,Stable
3943.0,Stable
3944.0,Stable
3945.0,Stable
3946.0,Stable
3947.0,Stable
3948.0,Stable
3949.0,Stable
3950.0,Stable
3951.0,Stable
3952.0,Stable
3953.0,Stable
3954.0,Stable
3955.0,Stable
3956.0,Stable
3957.0,Stable
3958.0,Stable
3959.0,Stable
3960.0,Stable
3961.0,Stable
3962.0,Stable
3963.0,Stable
3964.0,Stable
3965.0,Stable
3966.0,Stable
3967.0,Stable
3968.0,Stable
3969.0,Stable
3970.0,Stable
3971.0,Stable
3972.0,Stable
3973.0,Stable
3974.0,Stable
3975.0,Stable
3976.0,Stable
3977.0,Stable
3978.0,Stable
3979.0,Stable
3980.0,Stable
3981.0,Stable
3982.0,Stable
3983.0,Stable
3984.0,Stable
3985.0,Stable
3986.0,Stable
3987.0,Stable
3988.0,Stable
3989.0,Stable
3990.0,Stable
3991.0,Stable
3992.0,Stable
3993.0,Stable
3994.0,Stable
3995.0,Stable
3996.0,Stable
3997.0,Stable
3998.0,Stable
3999.0,Stable
4000.0,Stable
4001.0,Stable
4002.0,Stable
4003.0,Stable
4004.0,Stable
4005.0,Stable
4006.0,Stable
4007.0,Stable
4008.0,Stable
4009.0,Stable
4010.0,Stable
4011.0,Stable
4012.0,Stable
4013.0,Stable
4014.0,Stable
4015.0,Stable
4016.0,Stable
4017.0,Stable
4018.0,Stable
4019.0,Stable
4020.0,Stable
4021.0,Stable
4022.0,Stable
4023.0,Stable
4024.0,Stable
4025.0,Stable
4026.0,Stable
4027.0,Stable
4028.0,Stable
4029.0,Stable
4030.0,Stable
4031.0,Stable
4032.0,Stable
4033.0,Stable
4034.0,Stable
4035.0,Stable
4036.0,Stable
4037.0,Stable
4038.0,Stable
4039.0,Stable
4040.0,Stable
4041.0,Stable
4042.0,Stable
4043.0,Stable
4044.0,Stable
4045.0,Stable
4046.0,Stable
4047.0,Stable
4048.0,Stable
4049.0,Stable
4050.0,Stable
4051.0,Stable
4052.0,Stable
4053.0,Stable
4054.0,Stable
4055.0,Stable
4056.0,Stable
4057.0,Stable
4058.0,Stable
4059.0,Stable
4060.0,Stable
4061.0,Stable
4062.0,Stable
4063.0,Stable
4064.0,Stable
4065.0,Stable
4066.0,Stable
4067.0,Stable
4068.0,Stable
4069.0,Stable
4070.0,Stable
4071.0,Stable
4072.0,Stable
4073.0,Stable
4074.0,Stable
4075.0,Stable
4076.0,Stable
4077.0,Stable
4078.0,Stable
4079.0,Stable
4080.0,Stable
4081.0,Stable
4082.0,Stable
4083.0,Stable
4084.0,Stable
4085.0,Stable
4086.0,Stable
4087.0,Stable
4088.0,Stable
4089.0,Stable
4090.0,Stable
4091.0,Stable
4092.0,Stable
4093.0,Stable
4094.0,Stable
4095.0,Stable
4096.0,Stable
4097.0,Stable
4098.0,Stable
4099.0,Stable
4100.0,Stable
4101.0,Stable
4102.0,Stable
4103.0,Stable
4104.0,Stable
4105.0,Stable
4106.0,Stable
4107.0,Stable
4108.0,Stable
4109.0,Stable
4110.0,Stable
4111.0,Stable
4112.0,Stable
4113.0,Stable
4114.0,Stable
4115.0,Stable
4116.0,Stable
4117.0,Stable
4118.0,Stable
4119.0,Stable
4120.0,Stable
4121.0,Stable
4122.0,Stable
4123.0,Stable
4124.0,Stable
4125.0,Stable
4126.0,Stable
4127.0,Stable
4128.0,Stable
4129.0,Stable
4130.0,Stable
4131.0,Stable
4132.0,Stable
4133.0,Stable
4134.0,Stable
4135.0,Stable
4136.0,Stable
4137.0,Stable
4138.0,Stable
4139.0,Stable
4140.0,Stable
4141.0,Stable
4142.0,Stable
4143.0,Stable
4144.0,Stable
4145.0,Stable
4146.0,Stable
4147.0,Stable
4148.0,Stable
4149.0,Stable
4150.0,Stable
4151.0,Stable
4152.0,Stable
4153.0,Stable
4154.0,Stable
4155.0,Stable
4156.0,Stable
4157.0,Stable
4158.0,Stable
4159.0,Stable
4160.0,Stable
4161.0,Stable
4162.0,Stable
4163.0,Stable
4164.0,Stable
4165.0,Stable
4166.0,Stable
4167.0,Stable
4168.0,Stable
4169.0,Stable
4170.0,Stable
4171.0,Stable
4172.0,Stable
4173.0,Stable
4174.0,Stable
4175.0,Stable
4176.0,Stable
4177.0,Stable
4178.0,Stable
4179.0,Stable
4180.0,Stable
4181.0,Stable
4182.0,Stable
4183.0,Stable
4184.0,Stable
4185.0,Stable
4186.0,Stable
4187.0,Stable
4188.0,Stable
4189.0,Stable
4190.0,Stable
4191.0,Stable
4192.0,Stable
4193.0,Stable
4194.0,Stable
4195.0,Stable
4196.0,Stable
4197.0,Stable
4198.0,Stable
4199.0,Stable
4200.0,Stable
4201.0,Stable
4202.0,Stable
4203.0,Stable
4204.0,Stable
4205.0,Stable
4206.0,Stable
4207.0,Stable
4208.0,Stable
4209.0,Stable
4210.0,Stable
4211.0,Stable
4212.0,Stable
4213.0,Stable
4214.0,Stable
4215.0,Stable
4216.0,Stable
4217.0,Stable
4218.0,Stable
4219.0,Stable
4220.0,Stable
4221.0,Stable
4222.0,Stable
4223.0,Stable
4224.0,Stable
4225.0,Stable
4226.0,Stable
4227.0,Stable
4228.0,Stable
4229.0,Stable
4230.0,Stable
4231.0,Stable
4232.0,Stable
4233.0,Stable
4234.0,Stable
4235.0,Stable
4236.0,Stable
4237.0,Stable
4238.0,Stable
4239.0,Stable
4240.0,Stable
4241.0,Stable
4242.0,Stable
4243.0,Stable
4244.0,Stable
4245.0,Stable
4246.0,Stable
4247.0,Stable
4248.0,Stable
4249.0,Stable
4250.0,Stable
4251.0,Stable
4252.0,Stable
4253.0,Stable
4254.0,Stable
4255.0,Stable
4256.0,Stable
4257.0,Stable
4258.0,Stable
4259.0,Stable
4260.0,Stable
4261.0,Stable
4262.0,Stable
4263.0,Stable
4264.0,Stable
4265.0,Stable
4266.0,Stable
4267.0,Stable
4268.0,Stable
4269.0,Stable
4270.0,Stable
4271.0,Stable
4272.0,Stable
4273.0,Stable
4274.0,Stable
4275.0,Stable
4276.0,Stable
4277.0,Stable
4278.0,Stable
4279.0,Stable
4280.0,Stable
4281.0,Stable
4282.0,Stable
4283.0,Stable
4284.0,Stable
4285.0,Stable
4286.0,Stable
4287.0,Stable
4288.0,Stable
4289.0,Stable
4290.0,Stable
4291.0,Stable
4292.0,Stable
4293.0,Stable
4294.0,Stable
4295.0,Stable
4296.0,Stable
4297.0,Stable
4298.0,Stable
4299.0,Stable
4300.0,Stable
4301.0,Stable
4302.0,Stable
4303.0,Stable
4304.0,Stable
4305.0,Stable
4306.0,Stable
4307.0,Stable
4308.0,Stable
4309.0,Stable
4310.0,Stable
4311.0,Stable
4312.0,Stable
4313.0,Stable
4314.0,Stable
4315.0,Stable
4316.0,Stable
4317.0,Stable
4318.0,Stable
4319.0,Stable
4320.0,Stable
4321.0,Stable
4322.0,Stable
4323.0,Stable
4324.0,Stable
4325.0,Stable
4326.0,Stable
4327.0,Stable
4328.0,Stable
4329.0,Stable
4330.0,Stable
4331.0,Stable
4332.0,Stable
4333.0,Stable
4334.0,Stable
4335.0,Stable
4336.0,Stable
4337.0,Stable
4338.0,Stable
4339.0,Stable
4340.0,Stable
4341.0,Stable
4342.0,Stable
4343.0,Stable
4344.0,Stable
4345.0,Stable
4346.0,Stable
4347.0,Stable
4348.0,Stable
4349.0,Stable
4350.0,Stable
4351.0,Stable
4352.0,Stable
4353.0,Stable
4354.0,Stable
4355.0,Stable
4356.0,Stable
4357.0,Stable
4358.0,Stable
4359.0,Stable
4360.0,Stable
4361.0,Stable
4362.0,Stable
4363.0,Stable
4364.0,Stable
4365.0,Stable
4366.0,Stable
4367.0,Stable
4368.0,Stable
4369.0,Stable
4370.0,Stable
4371.0,Stable
4372.0,Stable
4373.0,Stable
4374.0,Stable
4375.0,Stable
4376.0,Stable
4377.0,Stable
4378.0,Stable
4379.0,Stable
4380.0,Stable
4381.0,Stable
4382.0,Stable
4383.0,Stable
4384.0,Stable
4385.0,Stable
4386.0,Stable
4387.0,Stable
4388.0,Stable
4389.0,Stable
4390.0,Stable
4391.0,Stable
4392.0,Stable
4393.0,Stable
4394.0,Stable
4395.0,Stable
4396.0,Stable
4397.0,Stable
4398.0,Stable
4399.0,Stable
4400.0,Stable
4401.0,Stable
4402.0,Stable
4403.0,Stable
4404.0,Stable
4405.0,Stable
4406.0,Stable
4407.0,Stable
4408.0,Stable
4409.0,Stable
4410.0,Stable
4411.0,Stable
4412.0,Stable
4413.0,Stable
4414.0,Stable
4415.0,Stable
4416.0,Stable
4417.0,Stable
4418.0,Stable
4419.0,Stable
4420.0,Stable
4421.0,Stable
4422.0,Stable
4423.0,Stable
4424.0,Stable
4425.0,Stable
4426.0,Stable
4427.0,Stable
4428.0,Stable
4429.0,Stable
4430.0,Stable
4431.0,Stable
4432.0,Stable
4433.0,Stable
4434.0,Stable
4435.0,Stable
4436.0,Stable
4437.0,Stable
4438.0,Stable
4439.0,Stable
4440.0,Stable
4441.0,Stable
4442.0,Stable
4443.0,Stable
4444.0,Stable
4445.0,Stable
4446.0,Stable
4447.0,Stable
4448.0,Stable
4449.0,Stable
4450.0,Stable
4451.0,Stable
4452.0,Stable
4453.0,Stable
4454.0,Stable
4455.0,Stable
4456.0,Stable
4457.0,Stable
4458.0,Stable
4459.0,Stable
4460.0,Stable
4461.0,Stable
4462.0,Stable
4463.0,Stable
4464.0,Stable
4465.0,Stable
4466.0,Stable
4467.0,Stable
4468.0,Stable
4469.0,Stable
4470.0,Stable
4471.0,Stable
4472.0,Stable
4473.0,Stable
4474.0,Stable
4475.0,Stable
4476.0,Stable
4477.0,Stable
4478.0,Stable
4479.0,Stable
4480.0,Stable
4481.0,Stable
4482.0,Stable
4483.0,Stable
4484.0,Stable
4485.0,Stable
4486.0,Stable
4487.0,Stable
4488.0,Stable
4489.0,Stable
4490.0,Stable
4491.0,Stable
4492.0,Stable
4493.0,Stable
4494.0,Stable
4495.0,Stable
4496.0,Stable
4497.0,Stable
4498.0,Stable
4499.0,Stable
4500.0,Stable
4501.0,Stable
4502.0,Stable
4503.0,Stable
4504.0,Stable
4505.0,Stable
4506.0,Stable
4507.0,Stable
4508.0,Stable
4509.0,Stable
4510.0,Stable
4511.0,Stable
4512.0,Stable
4513.0,Stable
4514.0,Stable
4515.0,Stable
4516.0,Stable
4517.0,Stable
4518.0,Stable
4519.0,Stable
4520.0,Stable
4521.0,Stable
4522.0,Stable
4523.0,Stable
4524.0,Stable
4525.0,Stable
4526.0,Stable
4527.0,Stable
4528.0,Stable
4529.0,Stable
4530.0,Stable
4531.0,Stable
4532.0,Stable
4533.0,Stable
4534.0,Stable
4535.0,Stable
4536.0,Stable
4537.0,Stable
4538.0,Stable
4539.0,Stable
4540.0,Stable
4541.0,Stable
4542.0,Stable
4543.0,Stable
4544.0,Stable
4545.0,Stable
4546.0,Stable
4547.0,Stable
4548.0,Stable
4549.0,Stable
4550.0,Stable
4551.0,Stable
4552.0,Stable
4553.0,Stable
4554.0,Stable
4555.0,Stable
4556.0,Stable
4557.0,Stable
4558.0,Stable
4559.0,Stable
4560.0,Stable
4561.0,Stable
4562.0,Stable
4563.0,Stable
4564.0,Stable
4565.0,Stable
4566.0,Stable
4567.0,Stable
4568.0,Stable
4569.0,Stable
4570.0,Stable
4571.0,Stable
4572.0,Stable
4573.0,Stable
4574.0,Stable
4575.0,Stable
4576.0,Stable
4577.0,Stable
4578.0,Stable
4579.0,Stable
4580.0,Stable
4581.0,Stable
4582.0,Stable
4583.0,Stable
4584.0,Stable
4585.0,Stable
4586.0,Stable
4587.0,Stable
4588.0,Stable
4589.0,Stable
4590.0,Stable
4591.0,Stable
4592.0,Stable
4593.0,Stable
4594.0,Stable
4595.0,Stable
4596.0,Stable
4597.0,Stable
4598.0,Stable
4599.0,Stable
4600.0,Stable
4601.0,Stable
4602.0,Stable
4603.0,Stable
4604.0,Stable
4605.0,Stable
4606.0,Stable
4607.0,Stable
4608.0,Stable
4609.0,Stable
4610.0,Stable
4611.0,Stable
4612.0,Stable
4613.0,Stable
4614.0,Stable
4615.0,Stable
4616.0,Stable
4617.0,Stable
4618.0,Stable
4619.0,Stable
4620.0,Stable
4621.0,Stable
4622.0,Stable
4623.0,Stable
4624.0,Stable
4625.0,Stable
4626.0,Stable
4627.0,Stable
4628.0,Stable
4629.0,Stable
4630.0,Stable
4631.0,Stable
4632.0,Stable
4633.0,Stable
4634.0,Stable
4635.0,Stable
4636.0,Stable
4637.0,Stable
4638.0,Stable
4639.0,Stable
4640.0,Stable
4641.0,Stable
4642.0,Stable
4643.0,Stable
4644.0,Stable
4645.0,Stable
4646.0,Stable
4647.0,Stable
4648.0,Stable
4649.0,Stable
4650.0,Stable
4651.0,Stable
4652.0,Stable
4653.0,Stable
4654.0,Stable
4655.0,Stable
4656.0,Stable
4657.0,Stable
4658.0,Stable
4659.0,Stable
4660.0,Stable
4661.0,Stable
4662.0,Stable
4663.0,Stable
4664.0,Stable
4665.0,Stable
4666.0,Stable
4667.0,Stable
4668.0,Stable
4669.0,Stable
4670.0,Stable
4671.0,Stable
4672.0,Stable
4673.0,Stable
4674.0,Stable
4675.0,Stable
4676.0,Stable
4677.0,Stable
4678.0,Stable
4679.0,Stable
4680.0,Stable
4681.0,Stable
4682.0,Stable
4683.0,Stable
4684.0,Stable
4685.0,Stable
4686.0,Stable
4687.0,Stable
4688.0,Stable
4689.0,Stable
4690.0,Stable
4691.0,Stable
4692.0,Stable
4693.0,Stable
4694.0,Stable
4695.0,Stable
4696.0,Stable
4697.0,Stable
4698.0,Stable
4699.0,Stable
4700.0,Stable
4701.0,Stable
4702.0,Stable
4703.0,Stable
4704.0,Stable
4705.0,Stable
4706.0,Stable
4707.0,Stable
4708.0,Stable
4709.0,Stable
4710.0,Stable
4711.0,Stable
4712.0,Stable
4713.0,Stable
4714.0,Stable
4715.0,Stable
4716.0,Stable
4717.0,Stable
4718.0,Stable
4719.0,Stable
4720.0,Stable
4721.0,Stable
4722.0,Stable
4723.0,Stable
4724.0,Stable
4725.0,Stable
4726.0,Stable
4727.0,Stable
4728.0,Stable
4729.0,Stable
4730.0,Stable
4731.0,Stable
4732.0,Stable
4733.0,Stable
4734.0,Stable
4735.0,Stable
4736.0,Stable
4737.0,Stable
4738.0,Stable
4739.0,Stable
4740.0,Stable
4741.0,Stable
4742.0,Stable
4743.0,Stable
4744.0,Stable
4745.0,Stable
4746.0,Stable
4747.0,Stable
4748.0,Stable
4749.0,Stable
4750.0,Stable
4751.0,Stable
4752.0,Stable
4753.0,Stable
4754.0,Stable
4755.0,Stable
4756.0,Stable
4757.0,Stable
4758.0,Stable
4759.0,Stable
4760.0,Stable
4761.0,Stable
4762.0,Stable
4763.0,Stable
4764.0,Stable
4765.0,Stable
4766.0,Stable
4767.0,Stable
4768.0,Stable
4769.0,Stable
4770.0,Stable
4771.0,Stable
4772.0,Stable
4773.0,Stable
4774.0,Stable
4775.0,Stable
4776.0,Stable
4777.0,Stable
4778.0,Stable
4779.0,Stable
4780.0,Stable
4781.0,Stable
4782.0,Stable
4783.0,Stable
4784.0,Stable
4785.0,Stable
4786.0,Stable
4787.0,Stable
4788.0,Stable
4789.0,Stable
4790.0,Stable
4791.0,Stable
4792.0,Stable
4793.0,Stable
4794.0,Stable
4795.0,Stable
4796.0,Stable
4797.0,Stable
4798.0,Stable
4799.0,Stable
4800.0,Stable
4801.0,Stable
4802.0,Stable
4803.0,Stable
4804.0,Stable
4805.0,Stable
4806.0,Stable
4807.0,Stable
4808.0,Stable
4809.0,Stable
4810.0,Stable
4811.0,Stable
4812.0,Stable
4813.0,Stable
4814.0,Stable
4815.0,Stable
4816.0,Stable
4817.0,Stable
4818.0,Stable
4819.0,Stable
4820.0,Stable
4821.0,Stable
4822.0,Stable
4823.0,Stable
4824.0,Stable
4825.0,Stable
4826.0,Stable
4827.0,Stable
4828.0,Stable
4829.0,Stable
4830.0,Stable
4831.0,Stable
4832.0,Stable
4833.0,Stable
4834.0,Stable
4835.0,Stable
4836.0,Stable
4837.0,Stable
4838.0,Stable
4839.0,Stable
4840.0,Stable
4841.0,Stable
4842.0,Stable
4843.0,Stable
4844.0,Stable
4845.0,Stable
4846.0,Stable
4847.0,Stable
4848.0,Stable
4849.0,Stable
4850.0,Minimum Sway
4851.0,Minimum Sway
4852.0,Minimum Sway
4853.0,Minimum Sway
4854.0,Minimum Sway
4855.0,Minimum Sway
4856.0,Minimum Sway
4857.0,Minimum Sway
4858.0,Minimum Sway
4859.0,Minimum Sway
4860.0,Minimum Sway
4861.0,Minimum Sway
4862.0,Minimum Sway
4863.0,Minimum Sway
4864.0,Minimum Sway
4865.0,Minimum Sway
4866.0,Minimum Sway
4867.0,Minimum Sway
4868.0,Minimum Sway
4869.0,Minimum Sway
4870.0,Minimum Sway
4871.0,Minimum Sway
4872.0,Minimum Sway
4873.0,Minimum Sway
4874.0,Minimum Sway
4875.0,Minimum Sway
4876.0,Minimum Sway
4877.0,Minimum Sway
4878.0,Minimum Sway
4879.0,Minimum Sway
4880.0,Minimum Sway
4881.0,Minimum Sway
4882.0,Minimum Sway
4883.0,Minimum Sway
4884.0,Minimum Sway
4885.0,Minimum Sway
4886.0,Minimum Sway
4887.0,Minimum Sway
4888.0,Minimum Sway
4889.0,Minimum Sway
4890.0,Minimum Sway
4891.0,Minimum Sway
4892.0,Minimum Sway
4893.0,Minimum Sway
4894.0,Minimum Sway
4895.0,Minimum Sway
4896.0,Minimum Sway
4897.0,Minimum Sway
4898.0,Minimum Sway
4899.0,Minimum Sway
4900.0,Minimum Sway
4901.0,Minimum Sway
4902.0,Minimum Sway
4903.0,Minimum Sway
4904.0,Minimum Sway
4905.0,Minimum Sway
4906.0,Minimum Sway
4907.0,Minimum Sway
4908.0,Minimum Sway
4909.0,Minimum Sway
4910.0,Minimum Sway
4911.0,Minimum Sway
4912.0,Minimum Sway
4913.0,Minimum Sway
4914.0,Minimum Sway
4915.0,Minimum Sway
4916.0,Minimum Sway
4917.0,Minimum Sway
4918.0,Minimum Sway
4919.0,Minimum Sway
4920.0,Minimum Sway
4921.0,Minimum Sway
4922.0,Minimum Sway
4923.0,Minimum Sway
4924.0,Minimum Sway
4925.0,Minimum Sway
4926.0,Minimum Sway
4927.0,Minimum Sway
4928.0,Minimum Sway
4929.0,Minimum Sway
4930.0,Minimum Sway
4931.0,Minimum Sway
4932.0,Minimum Sway
4933.0,Minimum Sway
4934.0,Minimum Sway
4935.0,Minimum Sway
4936.0,Minimum Sway
4937.0,Minimum Sway
4938.0,Minimum Sway
4939.0,Minimum Sway
4940.0,Minimum Sway
4941.0,Minimum Sway
4942.0,Minimum Sway
4943.0,Minimum Sway
4944.0,Minimum Sway
4945.0,Minimum Sway
4946.0,Minimum Sway
4947.0,Minimum Sway
4948.0,Minimum Sway
4949.0,Minimum Sway
4950.0,Minimum Sway
4951.0,Minimum Sway
4952.0,Minimum Sway
4953.0,Minimum Sway
4954.0,Minimum Sway
